id,predicted_price
1860600290,915623.5
1222000055,217843.73
2492200280,439500.1
2488200455,374876.72
809001520,1348631.6
1796361140,238668.8
6398000011,792543.44
6813600365,527063.1
7504100920,775456.44
8835770330,777370.2
524059322,905885.94
4307330280,396765.88
1245002952,1114471.5
2021069059,271248.56
5700000595,689140.44
3629970930,734329.4
3336002215,300517.62
5100401060,659649.9
3278600750,272669.1
1126069045,1165874.0
7568700175,306111.03
452001475,469563.66
9283800230,502676.4
1737300130,479097.22
6189600040,499900.78
3679400025,469258.53
1096100010,307002.1
9513900050,259180.7
5452800645,726609.2
273800100,235711.44
7228500037,493960.44
808300090,470709.1
2493200215,555863.6
5035300255,719574.75
3380900160,412190.4
3630000130,409019.66
7300400670,282312.4
6798100070,393740.4
8078400010,529517.06
5566100060,495588.3
2768200212,520958.34
4035900060,567798.7
9460000110,335508.12
7199320190,546095.8
2225039081,483861.8
9512200050,604007.75
2634500085,309332.3
3654800200,280103.78
2724079090,1410294.1
2597520720,791334.44
3034200426,398711.9
984000130,271327.66
7852020670,447331.16
7923500060,695181.0
2310030510,310798.12
2205500540,483955.62
2493200015,449814.44
7853361420,585830.44
5652600605,553772.2
5285200020,325880.06
9406530150,348374.88
5706300020,476342.78
3278602490,389384.47
7197000100,546516.0
4447300008,577249.7
7899800045,234013.72
9250900095,333088.94
9268851740,617942.1
8682261440,499447.3
7284900385,867664.5
8079040300,418507.62
2225300585,379022.94
3223039013,417401.88
2013801350,277946.6
4055701110,781880.8
3578401770,464013.9
4046500720,542413.75
6145601745,347844.8
5207200195,738269.44
1972201856,523139.38
7212680080,261896.73
7277100510,693407.25
522079022,538230.3
5605000440,856473.25
6632300230,355127.03
8815400165,687193.94
6708200320,484090.16
2426059076,637813.0
3260200200,619527.1
2770601741,417534.25
4338800500,258633.05
9201000320,718781.44
7655900038,375206.56
3625059140,561220.44
4222310010,247413.84
2114700115,324368.62
3291800710,332777.72
9406590010,404823.62
3025059124,2254176.2
7972601250,358556.9
930000470,910244.2
6690500060,501247.06
16000015,213548.33
5693501102,551551.2
8079040490,452457.7
7225000155,308602.03
8819900170,779717.3
7972601270,324086.47
1224069074,795310.6
5126900321,361833.72
3438501860,293968.47
2822069080,394633.03
1656600310,598144.7
3856900507,1203493.0
1626069139,458707.8
2524049257,1294922.2
3904960150,568662.6
7214820610,428810.8
7977201845,638467.9
2428100080,885555.0
2202500135,409648.84
1523550220,669875.9
2313900610,484590.66
4123840050,375168.56
2125059124,1122292.8
1225039067,470841.16
6431500283,471063.3
2473380010,297549.5
5694501195,463725.8
2881700046,356395.25
6837820330,334741.5
2337300370,192532.6
3876540630,226555.98
626059317,354432.47
3374500520,354901.88
7228501903,418762.5
4019300051,551128.06
4232902615,725853.75
3546000090,253283.95
8127700215,752195.5
3438501100,413552.22
1769600066,738437.44
8146100610,719551.6
3052700695,574228.75
7954310210,629398.8
3761700053,2115877.0
1320069179,372249.22
1331900410,746629.5
7303100210,335441.12
2464400285,456218.2
6163901150,359422.8
8955800045,342002.66
2314300200,431283.9
9528104360,419825.03
4177100005,637866.25
8856960260,325362.97
1828001220,586163.3
3066400710,674436.06
624110610,974524.94
4040800260,407272.22
5019500215,510870.88
2481630180,1167463.5
7203170190,714222.06
510001280,956654.9
9430110120,732662.06
1565950030,353587.88
9828202255,782068.2
3878900270,401151.06
8091600080,209203.42
1112000035,304209.1
2228900270,294245.06
6648701740,296451.66
1245003740,706930.5
2174503441,585986.3
7708250010,313976.56
6072300110,586421.7
2329800140,267434.22
1494300040,546118.94
3832050130,265986.34
7203100730,917220.1
7199330170,506545.88
7785000220,724969.4
1250201175,401464.7
4054500180,1056780.0
7905200061,438431.78
3751604895,199773.66
5220300140,289520.97
3323059027,322840.0
8651611980,905764.4
8673400190,528991.0
1668500100,839455.2
1023059365,581197.7
3308030060,320462.06
4232400860,902933.06
2144800615,231783.36
1568100920,1624793.9
9406510040,513587.28
2923049421,306922.88
1051000040,1661345.5
2077700042,657405.1
9423800030,270938.28
9818700455,600930.9
7133300675,379898.22
4113800550,612624.6
5553300375,2003169.9
2025701530,276459.7
7942601155,455249.88
7524300020,276403.6
2520069100,292554.16
5412300410,231869.0
7504110760,692194.44
2594200350,467550.28
2722059013,265331.06
8078430480,557858.1
1423069162,516547.06
8856001090,174490.56
7000100631,763437.94
4222200280,235819.86
7971300050,651679.7
2009001600,266224.8
6619910140,638338.0
2877100985,519103.25
1196000007,350894.34
1330850130,728276.3
6664900410,268127.03
1231001110,297958.84
9235900030,266710.75
9407101840,323880.44
9523103001,436104.38
2149800278,392451.3
7234601198,636255.94
9476700035,397816.6
9297301065,602786.3
518500700,710563.6
7843500090,327633.5
6056110780,263523.1
2345700260,348585.2
3509600070,223391.2
1431700280,366705.88
1623049174,275990.34
3024089049,380818.4
7853340450,412764.1
7732410360,816209.2
1446800995,300346.78
2946000285,258714.45
425079100,474794.44
3876313040,414923.66
1762600260,961181.4
1925069121,1126102.0
7443000480,867521.0
7820000015,393055.4
4027701253,493486.5
2826049165,370190.44
5426300060,945964.6
1278000210,198708.16
923000270,349446.9
7657600005,247195.78
3024079057,366686.06
3276180020,305787.9
7304300760,293646.78
3908100020,531508.25
8835400805,657746.75
4051150070,220310.47
3904930530,499989.72
6163900971,399707.8
7942600310,413661.72
4365700330,295752.44
423059207,293646.2
3992700265,367200.34
7177300090,468383.7
2540820010,721742.0
5700002510,1033174.7
5201000030,624797.06
7631800015,2346280.0
2922702965,669528.06
1525059198,905518.8
1245003160,784389.06
3810000455,315078.8
7855600080,669391.5
5701500030,1234737.1
7504020400,590537.25
1402600570,306828.84
7575610760,295143.7
8731990370,391708.28
5021900090,880028.7
290000075,497445.6
2841500010,391555.9
3955900830,457906.9
7852110140,550734.44
1311400350,243865.17
7773800015,561488.6
4123400320,509380.5
2725069157,855181.75
666000143,802270.1
5101408678,517480.25
6371000026,391665.25
2024059084,760433.94
7283900036,326113.28
8881900230,766620.1
3959400135,408645.97
7696610270,234569.12
1689400150,763285.2
5103900015,424348.12
1441000350,438634.94
5101408735,387851.56
3126059027,2341179.5
2320069014,483951.03
9541600015,653314.4
8682320420,757123.5
1562200090,595699.25
3395070980,603372.75
7349600230,248461.39
522049122,251237.31
869700060,281765.06
811000055,1372444.2
1221059176,460054.2
1523059103,454495.28
2025760210,668665.2
9218400088,346375.78
8682292020,451139.2
2623089135,440473.5
3758900259,1181592.2
524069049,607862.8
3121500150,878428.44
5581400080,799327.4
8087800020,442320.28
4070700290,813342.2
3296000170,620555.06
9238500040,549884.06
2744600040,345747.75
6813600380,632785.06
6140100150,514629.22
2201500555,452272.72
2600110250,686775.94
4337000275,147641.28
1186000150,595317.06
1972201963,518993.9
1105000745,430752.6
2887700560,673136.94
4039700080,674626.8
522049104,266770.56
4202400078,277776.56
7520000695,200758.06
7714000310,395577.34
4319200060,749520.7
8624700015,639839.3
5104520610,311437.1
2354300845,354108.0
3824100291,463506.03
6151800612,259908.19
5454200080,968819.9
6413600290,350107.16
2131200065,319478.66
1459920010,279033.1
50300090,391643.88
2326300090,677952.9
7714000070,397350.4
3630180500,1077466.4
1727850340,1008674.3
8691430330,983666.7
2310030390,267163.62
5561400610,447985.7
7010701016,504787.3
7883605915,353185.97
1282300995,353034.62
4040700310,476038.97
3353400435,244718.92
2143701015,483470.53
255450020,377407.88
1020069017,347796.2
4038200120,492415.06
9284801100,307118.84
1965200075,757515.7
847100047,546797.3
4038700720,535133.94
6815100085,870192.56
2508000020,295081.6
255520180,616277.7
6822100750,615302.6
869700050,308457.2
1775801405,610204.0
6600400090,207861.4
7202330270,457962.44
1683400165,891480.4
2625069070,1131040.5
7625702440,424817.28
3388000640,240163.36
1899400365,325448.9
6899990200,789285.25
5569700020,852843.1
986000045,302449.97
3293700221,287728.2
3764800250,348038.0
2291400566,384157.06
4219401236,1437140.1
4239400840,147747.72
7211400990,240349.89
7696500280,204769.14
7215721070,500284.03
3204850140,346360.06
4322200220,686333.6
2566300100,1366861.0
1944900090,432780.7
6648500390,270151.28
7385300020,718406.8
1704900135,372398.44
2877100655,748757.75
2726079098,592121.25
7625703800,485433.1
318300040,467053.34
7922800190,571522.7
2023049361,261871.2
8946400210,473798.28
6071600450,522322.4
4343800100,391362.7
1443300140,350517.12
1024039001,881046.56
2767704860,627020.4
7234600851,597278.5
644200065,906834.5
7784400035,769258.9
3826000560,200753.28
9272202260,367920.9
263000253,459492.97
3621059043,631224.5
240000130,504211.1
1352300120,215323.53
7849200861,294789.03
2487700130,539618.4
1796100140,274619.34
7234601221,497397.8
8651710190,449584.56
2916200091,626292.06
1232000915,534425.75
1545801970,260606.39
3211200420,327506.4
7686204675,183285.86
3141600210,206757.12
3959401284,536387.6
2113700825,268082.44
3876000710,401211.66
522069022,562152.1
3214200070,364335.12
1221039156,279205.6
259600790,449028.88
785000040,481005.2
8138870470,517692.34
2596300035,316841.6
540100057,1546170.0
3073500045,520280.5
5363200266,414916.56
8682261650,521428.75
3224510080,919949.2
3211270160,429080.72
9269200520,190484.83
293810190,484568.44
4197400043,315823.66
3026079031,332739.78
5332200405,1017952.25
2473411210,314107.88
9268200315,551166.9
8123500050,618935.94
3221069091,440942.28
2485000165,710380.7
4058800215,632444.7
1926059039,840454.6
2533300680,927911.0
3343903640,347511.97
5700003705,1554627.8
2023049372,390098.1
4058800830,648727.44
3333002302,412225.4
2944500340,286359.94
1982200790,512851.56
8929000270,475837.97
8122101440,276389.97
7525530470,737763.9
9332800020,678817.2
3878900525,257221.34
5420300210,252447.72
9232900165,361213.78
6414100026,393511.97
3013300660,853760.2
7954300120,558567.25
1081200360,312724.94
2877102345,476795.25
2202500255,512086.6
7984400050,229935.48
9558020380,444858.78
7812801850,208512.81
8944460020,372612.88
2306400040,619236.8
8649400410,383960.7
7889602020,218810.16
2041000025,495098.4
871001484,616769.2
2767602141,565356.0
3630180470,780828.44
2769602140,438809.3
2473250280,334760.03
5422560660,485408.62
3756600240,379013.06
8651600160,865349.3
7202300540,834639.7
8961950250,431645.94
3303000130,437919.8
798000062,248892.31
1695900150,835504.94
1604730150,544487.4
4136930310,336270.78
8835401250,1616451.8
8665900328,420525.88
9262800255,286165.06
1853080570,839332.2
5556300114,814893.9
9517200290,447939.62
4037200295,491623.38
7417100123,437872.5
2620069077,208898.61
7922720040,669673.25
558100090,652587.7
257000037,250734.9
3319500385,550137.7
9297301520,364479.44
3580900090,350134.97
1321039076,178437.88
7227801581,298155.75
9407001620,317980.22
2130400150,333692.06
2312400200,245674.77
4046700210,390793.2
1193000480,930291.25
1492800296,515875.47
3013300017,432627.75
3630240140,612809.1
1049010390,361751.7
9320900420,127478.3
4315700060,401226.3
2591010290,293141.16
323089085,672437.44
6600400270,211014.69
2919701105,411957.8
7202360670,906020.3
8927600100,790452.56
3211700045,610047.75
4027701326,436017.8
1601600195,300531.22
7853280350,697129.56
3629970130,723708.94
7203120020,781335.8
9542900190,366916.5
8035350120,508361.06
1238501184,1004173.1
251200240,463972.53
8945300200,187743.89
2162000160,1092084.6
5466310060,142007.14
1239400064,879834.2
5205000020,347657.7
1720800305,577811.06
7280300375,576313.8
2095800400,464007.28
7852010950,529980.7
1428001160,536920.75
9528104910,737505.75
8644210470,864622.5
7923300310,519137.12
254000100,622404.2
1931300688,527948.25
7007700030,440328.53
422049178,214154.44
422069067,475139.4
2923049393,368022.97
930000305,444068.66
2461900448,487467.34
2610100020,332717.25
2895550050,272597.5
7701700040,271171.9
2460900020,446532.06
9827700105,517844.6
1005000240,276003.4
7200001254,505529.1
866400040,534337.5
305000170,641832.7
2260800110,883134.7
3442000127,652388.06
5253300437,510981.84
7576700150,1002213.8
5469501410,478176.28
5104531120,822871.6
723049434,379765.56
622069006,1342128.6
2517101200,304795.03
8159620160,255642.64
5561300640,455451.6
3317010130,216985.31
4364200250,406313.53
8732300060,827824.44
5603700025,723860.56
3585900190,1059675.5
3996900575,252651.17
8731801260,234344.38
3810000860,331083.53
5700003585,2218791.2
6332000050,497675.25
9286100250,450427.44
9471201110,939852.4
9290800050,592765.06
7300200400,605128.56
526069024,975013.0
1454600156,1035852.56
3904980360,500533.22
2626119062,247492.62
8651730290,411947.78
7611200195,770099.25
1919800260,595440.8
6632900354,281220.84
3972900195,313238.6
5151600170,293738.56
7016000440,461274.88
871000435,769338.25
9578060540,509949.5
2332700060,814511.0
766000240,289104.72
4363700200,318176.03
7100000250,364600.94
2781250560,209328.56
2781250100,354896.66
5419800220,264958.1
7147600245,241685.02
2926069083,860548.0
6189200125,830057.4
9542830160,287780.4
5152200020,275643.4
9412900045,475600.56
6600410480,180918.53
6979970080,560880.3
5636010280,265749.06
1732801300,858668.06
5561401530,463193.22
9578500510,357361.16
7304300906,347707.1
1223089077,716793.2
721049207,262830.72
8691330310,860273.75
1523069204,490145.8
3188100105,643106.5
6608500290,391468.03
2891400410,366670.2
7663700551,360329.7
5413200140,262693.25
425069139,595677.2
6713700155,366831.72
2767603505,474812.38
7789000080,269311.78
9211500620,233506.61
3750604417,190039.2
7922800320,582094.06
1471620240,381629.94
2222059052,369652.4
9551200270,1139806.0
2767603160,587731.1
9406710060,391537.97
8929000250,373655.5
5538300120,413996.22
2223069120,445725.12
1652500060,1731039.2
8564500240,441067.22
3629700120,616671.56
3943600070,420316.66
4171200025,306757.0
2425049063,2973032.2
9828701650,355325.3
3581000340,365428.78
8100900015,377707.44
2125059161,1203966.2
304000380,211829.61
8146200070,1602968.6
686530170,549467.44
2917200645,498439.75
9547200530,756771.1
2122059199,382129.7
1150000740,637345.44
5706200060,313502.28
9265410010,224937.16
4083800555,508017.5
6152900332,378359.53
2520900301,213851.75
9828200790,445639.66
1657530180,282035.78
7471900045,294502.94
9828200460,392776.44
1775900140,410203.9
6139800430,432031.06
7214400005,555530.0
5332200026,528917.9
9510970300,818946.44
2540830020,475474.1
3392100140,193246.77
1326069191,363343.62
2125059112,1163022.6
859000022,324296.1
8854100350,709060.44
121059007,220402.08
7977201707,462171.1
3859900060,2478062.2
8815400735,805462.5
705700530,344039.88
6600780130,355385.6
6378500105,407237.66
8143000310,486021.88
2877102330,698352.7
3526039074,612626.4
2115510300,261327.3
3024059014,1720576.4
2141330360,583505.2
546000400,542789.6
2071500011,397861.66
7972000240,218817.55
7016200460,445957.12
6204200180,451971.66
1552100135,1216703.5
88000173,485879.6
2581900235,832968.1
9211500560,231690.36
621069218,442153.75
1321970240,290108.22
798000630,289070.12
421000285,295586.97
2824600180,775116.8
3832051140,303967.56
1237500105,734558.0
8802400906,251037.4
3166900270,428519.84
3682000060,425953.6
5469700020,277814.2
1245001820,637421.8
9547205660,680056.2
7974700122,715299.94
7550801225,564808.7
1099950050,783675.6
1402900460,338851.84
7636800041,1816088.1
2115720270,272819.6
8651441750,178622.97
3904100035,268050.0
8815400020,599595.1
3303860590,477076.16
5427110040,1193972.2
1782000160,343102.34
6204420290,502072.94
3995700245,298542.94
7955040130,465849.6
1442880650,521170.6
8833510230,1105403.4
7283900551,440874.56
4396000180,276598.97
7504021310,652244.25
322059264,291735.7
3654800040,289532.75
2767704777,509550.06
3278602190,323946.5
3236500220,484593.7
3410600100,300072.0
629410180,750528.44
3352402250,138873.25
4363700304,352894.47
7237550130,1211437.9
9808590210,1314871.4
8074200175,277767.34
3463400330,488344.12
6306400140,1048538.75
8564950250,541772.8
5381000070,210192.7
9826700697,472903.2
8132700190,437125.56
7943000020,191324.42
9547204675,546377.4
4112100101,456646.12
727500030,742730.8
114101426,368151.62
9274202005,736157.6
1193000380,844360.0
3039000020,492647.94
7852170130,675808.25
2624079010,665126.56
4137010540,311827.94
7576200012,807024.3
1138020020,329758.3
3969300030,210105.05
898000200,224695.9
5153100030,306972.84
5104532030,553046.2
4406000050,239347.6
9274203390,605151.75
8682290360,487871.53
6928600330,249197.12
4139680070,879719.56
6844702690,496638.66
2154970020,2295966.2
4385701285,1180796.1
2426059071,653805.6
2867300160,461876.97
9512500720,564642.4
1773101020,265204.34
8687800100,302567.75
3627800050,1448398.1
1604600227,314546.94
3300701170,389753.28
9250900111,528578.94
7015200790,628676.4
1311100490,236341.03
2469000010,959454.94
1982201596,612865.6
1862700290,356692.44
2586800270,284594.53
9528102772,436636.72
5490210200,444514.75
6669080020,467309.56
179003055,208497.7
1860600535,915482.0
1592000130,594444.6
3905040170,560277.9
9320500080,258478.44
9276200850,510032.94
224069114,651771.0
2260000340,607063.3
5096300130,387000.16
3432500215,363439.22
2600000050,768384.75
8856003839,227357.31
2492200435,419431.8
7855900110,1107663.4
6806100250,314690.0
2770603523,540605.0
1370800515,1755897.0
2726049150,450594.84
1226059161,587614.25
1068000375,3958275.8
9528104109,484583.6
5126310060,527970.44
1951820070,539814.1
1545805980,384130.2
9464700340,870666.7
4319200675,882657.75
7518500885,555319.0
7852020620,475771.44
869700370,347126.6
8643000190,289276.22
8902000267,630577.3
7972602435,270341.06
2050100210,860258.9
6705120540,479880.4
2767601390,626020.3
4141000490,1278217.1
9345400350,778270.5
3222079162,327717.16
7789000120,260699.66
6646200770,685884.6
6666800180,812989.75
1725800280,506881.88
6117500460,1072414.2
5470100220,225757.05
5457300478,489134.9
7550800195,563644.7
7787050180,557232.94
6204430250,537913.44
7640400250,507208.94
624110920,823630.8
3629920140,404703.1
7173700518,657110.44
3210200395,223967.52
2473480560,392691.44
2623089141,445222.8
1423800080,244492.11
2076400050,306500.62
3832060120,300664.56
7702600930,440950.6
5101404555,412266.38
3723800415,396715.8
3356403400,239113.73
9214400125,516476.03
1797500530,584833.2
9551201660,1113644.2
3878900815,401589.7
1760650280,334521.1
5466410030,241578.11
6388930620,642859.56
2331300395,789846.9
9412700160,280465.16
871001611,609447.75
3142600120,615423.25
3995700220,371255.6
2310000280,287475.47
8039900400,404089.78
7504021510,666086.5
1959700445,1674327.4
1556200155,578512.1
3629960590,397571.0
259000240,438708.34
662440020,389795.7
3123049142,543430.75
321100260,856434.5
6840701095,575088.5
3738900165,381119.84
4427100130,422474.56
9238500100,476739.1
6145601810,376377.5
2570300090,360398.84
4017600010,523454.44
1005000220,401560.7
1257202120,491697.2
9527000490,459132.75
8691400080,721932.25
1726069084,426846.44
248000240,198037.8
6113400046,383617.72
2130702350,366422.84
920069052,241917.42
6071300160,526671.06
1623049041,150338.47
9268200285,365360.53
1843100520,383814.03
2887700826,586014.56
9122000385,525340.4
9475700220,375667.62
2804600005,775950.56
2896400300,399124.66
5015000180,731423.5
3630220180,786072.56
8832900780,570000.06
1568100300,502544.75
8718500610,408713.12
4147200140,1210274.0
1973700030,1199740.0
8862000075,207301.6
9320990110,324982.8
1151100035,442357.12
2011000010,229999.1
1651500060,1025198.94
446000190,823792.6
2344300220,865060.6
523049195,208893.25
9191200015,638205.6
7942601410,772869.44
7137800300,205567.83
7853300280,538924.06
6654700240,345797.38
569000050,590869.9
3584000180,245513.97
2026079055,314009.1
8898700880,286854.94
5075400150,643924.06
8731981360,349978.12
4222500020,226771.38
7996720050,567388.7
4077800094,617458.6
6446200365,656090.7
2824089053,511299.03
1311800220,216310.92
3522049063,657653.56
1721801280,221563.84
6131600240,204952.38
7202310040,659864.7
1123059125,554404.9
646910160,228179.75
5630500005,351300.62
3342100785,282628.34
9547205610,665623.2
1773100123,277062.9
3353400092,287367.12
217500015,384225.94
3649100031,414309.5
7896300150,288624.78
623049185,248728.42
1773100430,339073.7
1781500220,809404.4
3395380200,198888.3
2424059170,2744448.5
4389200765,1737973.5
1543000060,494039.2
6154900005,667137.56
2902200240,497896.72
1442880640,520718.8
8562770490,581315.9
2768300655,601233.6
3432501315,310060.06
5035300570,728781.06
3626039028,564091.56
3876540780,241658.11
327000100,1174188.9
7551300065,467298.84
1312920060,244540.0
2215901230,275984.84
6306800010,451503.94
2767700022,516129.3
5589900610,565799.3
4320200020,703347.5
5249804655,633232.06
9238500480,489218.34
3885806565,1235370.9
7905200205,475388.28
5727500102,370211.5
3585220070,390863.56
2078500210,563128.1
1839920050,404528.84
534000080,336497.2
856000255,640361.9
4141010110,1645069.1
9558040820,628029.56
7768700315,1335461.9
2796100640,284452.0
1922059010,247557.48
3448000542,249718.39
3883100220,309693.88
7237301210,278082.5
3893100456,837462.8
9578501110,400018.47
6145601995,441708.97
4024100120,320501.84
8899000050,349534.75
3396820010,613607.3
6749700117,361136.0
1954400060,511282.4
3303970100,781630.94
2540850070,498429.12
3797000745,495345.97
7883603700,260524.92
3438501452,404096.97
3530210260,695580.3
3598600049,178824.33
731500170,399706.94
7129304375,193839.8
263000006,387950.16
7212660560,305745.47
1112700010,423002.9
3420069060,615218.75
2473000470,432087.88
8691390980,724544.94
6184700100,395974.16
4476400275,352845.66
2968801240,277573.8
1529300160,425921.1
7640400070,658875.25
7016100380,443296.25
2172000890,489043.84
4035900015,752657.06
9528104660,997950.25
507100005,368480.28
2783100160,378545.97
3629921140,823690.44
1099750610,243654.77
